Vge,Ice,Vce
-8.6,8.00,920
-8.4,8.00,928
-8.6,4.00,920
-8.4,12.00,904
-8.4,4.00,912
-8.6,4.00,912
-8.4,8.00,920
-8.6,0.00,912
-8.6,4.00,920
-8.6,8.00,912
-8.6,12.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.4,4.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.4,4.00,912
-8.4,8.00,920
-8.6,8.00,904
-8.6,8.00,920
-8.4,8.00,920
-8.6,4.00,936
-8.4,12.00,912
-8.6,4.00,928
-8.2,8.00,912
-8.6,4.00,912
-8.4,8.00,912
-8.4,4.00,920
-8.6,4.00,912
-8.6,4.00,912
-8.6,8.00,920
-8.4,8.00,928
-8.4,12.00,920
-8.6,4.00,920
-8.8,8.00,912
-8.4,8.00,912
-8.8,4.00,928
-8.6,8.00,920
-8.4,12.00,912
-8.6,8.00,912
-8.6,12.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.4,8.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.6,4.00,928
-8.6,8.00,904
-8.6,8.00,928
-8.6,8.00,912
-8.6,12.00,920
-8.6,8.00,912
-8.6,8.00,928
-8.6,8.00,912
-8.4,8.00,920
-8.6,12.00,912
-8.6,12.00,912
-8.4,8.00,912
-8.4,12.00,920
-8.6,12.00,904
-8.6,4.00,920
-8.4,12.00,912
-8.6,4.00,904
-8.4,8.00,912
-8.6,8.00,912
-8.4,8.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.8,8.00,912
-8.6,8.00,928
-8.6,4.00,920
-8.6,4.00,920
-8.6,8.00,912
-8.8,4.00,912
-8.6,0.00,912
-8.8,8.00,920
-8.4,8.00,912
-8.6,4.00,920
-8.4,8.00,912
-8.4,8.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,928
-8.4,8.00,912
-8.6,8.00,928
-8.6,4.00,912
-8.6,4.00,920
-8.4,4.00,912
-8.6,4.00,920
-8.4,12.00,912
-8.6,4.00,920
-8.6,4.00,912
-8.8,8.00,920
-8.6,8.00,912
-8.6,8.00,928
-8.4,12.00,920
-8.6,8.00,912
-8.4,4.00,912
-8.4,8.00,912
-8.8,8.00,920
-8.6,0.00,912
-8.6,4.00,920
-8.6,8.00,912
-8.6,8.00,912
-8.6,8.00,912
-8.6,8.00,928
-8.6,8.00,912
-8.8,8.00,928
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,920
-8.4,8.00,904
-8.6,8.00,928
-8.4,8.00,912
-8.6,8.00,920
-8.6,4.00,920
-8.6,8.00,928
-8.4,12.00,912
-8.6,8.00,920
-8.6,8.00,904
-8.4,8.00,920
-8.6,8.00,904
-8.6,4.00,912
-8.4,8.00,912
-8.6,8.00,920
-8.6,16.00,912
-8.8,8.00,928
-8.6,4.00,912
-8.4,8.00,912
-8.4,8.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.6,12.00,920
-8.4,8.00,920
-8.8,4.00,920
-8.4,8.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,12.00,912
-8.6,8.00,920
-8.6,4.00,928
-8.4,8.00,912
-8.4,4.00,920
-8.6,4.00,912
-8.8,4.00,920
-8.4,4.00,912
-8.8,8.00,920
-8.6,4.00,920
-8.6,12.00,928
-8.6,12.00,912
-8.8,12.00,920
-8.6,12.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.6,12.00,920
-8.4,8.00,912
-8.4,8.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,12.00,912
-8.6,4.00,928
-8.8,8.00,912
-8.6,8.00,912
-8.6,12.00,912
-8.6,4.00,920
-8.8,4.00,912
-8.6,4.00,920
-8.6,0.00,920
-8.8,8.00,920
-8.6,8.00,904
-8.8,8.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.4,12.00,904
-8.6,4.00,920
-8.6,4.00,912
-8.6,8.00,928
-8.6,8.00,904
-8.6,8.00,920
-8.6,12.00,912
-8.4,8.00,912
-8.4,4.00,912
-8.6,4.00,912
-8.6,4.00,912
-8.6,4.00,912
-8.6,8.00,904
-8.6,8.00,928
-8.6,4.00,904
-8.6,4.00,920
-8.6,4.00,912
-8.8,4.00,928
-8.4,12.00,920
-8.6,8.00,920
-8.4,8.00,920
-8.6,8.00,912
-8.8,8.00,912
-8.4,4.00,920
-8.8,4.00,920
-8.6,8.00,920
-8.6,4.00,920
-8.6,4.00,920
-8.6,4.00,928
-8.4,4.00,920
-8.8,4.00,928
-8.8,8.00,912
-8.6,4.00,928
-8.6,4.00,904
-8.6,4.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.4,8.00,904
-8.6,8.00,920
-8.6,12.00,912
-8.6,4.00,920
-8.4,4.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.8,4.00,928
-8.4,4.00,920
-8.6,8.00,920
-8.4,8.00,912
-8.6,4.00,912
-8.6,12.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.4,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,8.00,928
-8.4,4.00,912
-8.8,8.00,928
-8.8,4.00,912
-8.6,4.00,912
-8.6,4.00,904
-8.8,8.00,928
-8.6,4.00,904
-8.8,8.00,928
-8.4,8.00,912
-8.4,8.00,928
-8.4,8.00,912
-8.6,8.00,920
-8.6,8.00,904
-8.8,8.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,928
-8.6,8.00,904
-8.6,8.00,920
-8.6,8.00,912
-8.6,8.00,912
-8.6,8.00,904
-8.6,8.00,920
-8.6,8.00,920
-8.4,8.00,920
-8.4,8.00,912
-8.6,4.00,912
-8.6,8.00,912
-8.4,8.00,928
-8.4,4.00,920
-8.6,12.00,920
-8.8,8.00,920
-8.6,8.00,920
-8.6,4.00,928
-8.6,0.00,920
-8.6,0.00,920
-8.6,4.00,904
-8.6,4.00,912
-8.4,0.00,904
-8.8,8.00,928
-8.6,4.00,912
-8.6,8.00,920
-8.4,8.00,912
-8.6,8.00,920
-8.6,12.00,904
-8.6,12.00,920
-8.6,4.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.4,12.00,928
-8.6,8.00,912
-8.6,8.00,920
-8.6,12.00,912
-8.6,8.00,912
-8.6,4.00,912
-8.4,8.00,920
-8.6,12.00,912
-8.6,4.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.8,8.00,912
-8.4,8.00,904
-8.6,12.00,920
-8.6,4.00,912
-8.6,4.00,920
-8.6,8.00,920
-8.4,8.00,920
-8.6,12.00,912
-8.4,8.00,928
-8.4,8.00,920
-8.6,4.00,928
-9.0,8.00,912
-8.6,4.00,920
-8.6,8.00,904
-8.6,4.00,920
-8.4,8.00,904
-8.8,4.00,928
-8.6,8.00,912
-8.6,4.00,928
-8.4,8.00,912
-8.6,8.00,928
-8.6,8.00,912
-8.4,8.00,920
-8.4,8.00,904
-8.6,8.00,912
-8.6,12.00,912
-8.6,4.00,920
-8.6,8.00,912
-8.8,8.00,912
-8.6,8.00,912
-8.8,8.00,912
-8.6,8.00,920
-8.4,12.00,920
-8.6,12.00,920
-8.6,8.00,920
-8.6,4.00,928
-8.4,8.00,912
-8.4,8.00,928
-8.8,8.00,912
-8.6,12.00,920
-8.6,8.00,920
-8.8,8.00,928
-8.6,4.00,912
-8.6,4.00,920
-8.6,8.00,912
-8.6,4.00,928
-8.6,8.00,904
-8.6,12.00,920
-8.6,4.00,912
-8.8,4.00,920
-8.4,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.8,8.00,928
-8.4,8.00,912
-8.8,8.00,912
-8.6,12.00,912
-8.6,12.00,920
-8.6,8.00,904
-8.4,4.00,912
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,904
-8.6,8.00,920
-8.8,8.00,912
-8.4,8.00,928
-8.6,4.00,920
-8.6,8.00,920
-8.4,8.00,920
-8.4,8.00,920
-8.4,8.00,928
-8.6,4.00,928
-8.6,8.00,912
-8.6,4.00,912
-8.4,8.00,912
-8.6,8.00,912
-8.6,8.00,928
-8.6,4.00,912
-8.6,4.00,920
-8.4,8.00,912
-8.8,8.00,920
-8.6,16.00,904
-8.6,12.00,928
-8.6,8.00,920
-8.8,8.00,920
-8.6,12.00,904
-8.4,8.00,920
-8.6,8.00,912
-8.6,8.00,912
-8.4,8.00,912
-8.6,8.00,912
-8.6,8.00,912
-8.6,4.00,928
-8.6,0.00,912
-8.6,4.00,912
-8.6,4.00,912
-8.4,8.00,912
-8.6,8.00,920
-8.6,12.00,928
-8.8,8.00,912
-8.6,8.00,912
-8.8,8.00,912
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.6,4.00,912
-8.6,4.00,912
-8.6,4.00,920
-8.6,8.00,904
-8.8,8.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,4.00,904
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.4,4.00,912
-8.8,4.00,928
-8.2,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.8,4.00,920
-8.6,4.00,904
-8.8,8.00,912
-8.8,8.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.6,8.00,928
-8.6,8.00,904
-8.6,4.00,912
-8.4,4.00,912
-8.8,8.00,912
-8.8,8.00,920
-8.8,4.00,920
-8.4,8.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.6,4.00,920
-8.6,8.00,928
-8.8,4.00,904
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,928
-8.6,8.00,904
-8.8,12.00,928
-8.8,4.00,912
-8.6,4.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.6,4.00,912
-8.4,8.00,912
-8.6,4.00,912
-8.6,8.00,904
-8.6,8.00,920
-8.4,8.00,912
-8.6,8.00,912
-8.6,8.00,912
-8.4,4.00,912
-8.4,8.00,912
-8.6,8.00,928
-8.6,4.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.6,12.00,912
-8.8,12.00,928
-8.6,8.00,920
-9.0,4.00,912
-8.6,0.00,904
-8.8,8.00,912
-8.4,4.00,904
-8.8,12.00,928
-8.8,4.00,920
-8.8,8.00,928
-8.6,8.00,912
-8.8,12.00,920
-8.6,8.00,904
-8.6,12.00,920
-8.6,4.00,904
-8.6,12.00,920
-8.6,8.00,912
-8.8,8.00,920
-8.8,8.00,912
-8.6,4.00,920
-8.4,4.00,904
-8.6,8.00,912
-8.4,12.00,912
-8.6,4.00,920
-8.6,8.00,912
-8.6,4.00,920
-8.6,0.00,904
-8.6,4.00,920
-8.6,12.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,904
-8.8,12.00,912
-8.6,4.00,912
-8.6,4.00,912
-8.6,4.00,920
-8.8,8.00,920
-8.2,8.00,912
-8.6,8.00,928
-8.6,8.00,912
-8.6,8.00,920
-8.6,12.00,912
-8.8,4.00,912
-8.6,8.00,904
-8.6,4.00,920
-8.6,8.00,912
-8.6,8.00,912
-8.4,4.00,904
-8.6,12.00,920
-8.4,8.00,912
-8.8,4.00,920
-8.6,4.00,912
-8.6,12.00,928
-8.6,8.00,904
-8.6,0.00,912
-8.4,8.00,904
-8.6,8.00,912
-8.6,8.00,912
-8.8,8.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.4,8.00,912
-8.6,8.00,912
-8.6,8.00,912
-8.6,4.00,920
-8.6,4.00,920
-8.6,8.00,920
-8.8,4.00,912
-8.6,8.00,920
-8.6,8.00,904
-8.8,4.00,928
-8.6,8.00,912
-8.6,12.00,928
-8.6,8.00,912
-8.6,8.00,920
-8.4,12.00,904
-8.6,4.00,920
-8.8,4.00,912
-8.6,12.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.8,8.00,904
-8.6,8.00,920
-8.6,8.00,904
-8.6,8.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,912
-8.6,8.00,912
-8.4,4.00,912
-8.4,4.00,912
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.6,8.00,928
-8.8,8.00,912
-8.6,4.00,920
-8.6,8.00,920
-8.4,8.00,920
-8.8,0.00,920
-8.6,4.00,912
-8.8,8.00,912
-8.6,4.00,912
-8.6,0.00,904
-9.0,8.00,920
-8.6,8.00,912
-8.8,8.00,920
-8.6,4.00,904
-8.6,8.00,920
-8.4,8.00,904
-8.6,8.00,928
-8.6,4.00,904
-8.8,8.00,928
-8.4,8.00,912
-8.6,8.00,928
-8.6,8.00,912
-8.6,8.00,912
-8.6,4.00,912
-8.8,4.00,920
-8.6,8.00,912
-8.6,4.00,912
-8.6,8.00,912
-8.8,4.00,920
-8.6,4.00,912
-8.8,8.00,920
-8.6,12.00,928
-8.6,8.00,920
-8.6,4.00,928
-8.8,8.00,920
-8.6,12.00,912
-8.6,4.00,912
-8.8,8.00,912
-8.6,4.00,920
-8.6,8.00,912
-8.6,8.00,912
-8.6,4.00,920
-8.6,4.00,920
-8.8,8.00,928
-8.4,4.00,912
-8.8,4.00,928
-8.6,4.00,912
-8.6,4.00,920
-8.8,8.00,904
-8.6,4.00,920
-8.6,4.00,904
-8.6,8.00,912
-8.4,8.00,912
-8.6,4.00,920
-8.6,4.00,912
-8.8,8.00,920
-8.6,12.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.8,4.00,912
-8.6,8.00,912
-8.6,0.00,912
-8.4,8.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.4,12.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.8,4.00,928
-8.6,4.00,920
-8.6,8.00,920
-8.6,4.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.8,8.00,920
-8.6,12.00,912
-8.8,12.00,920
-8.8,12.00,912
-8.6,8.00,920
-8.6,8.00,904
-8.6,4.00,920
-8.6,8.00,904
-8.6,8.00,920
-8.6,8.00,904
-8.6,12.00,920
-8.6,8.00,920
-8.6,4.00,928
-8.4,4.00,912
-8.8,12.00,912
-8.6,8.00,912
-8.8,8.00,920
-8.6,8.00,912
-8.8,8.00,912
-8.4,8.00,912
-8.4,12.00,920
-8.4,8.00,912
-8.6,12.00,920
-8.6,12.00,912
-8.6,12.00,920
-8.6,8.00,920
-8.6,12.00,920
-8.6,8.00,920
-8.8,4.00,912
-8.6,4.00,920
-8.8,4.00,912
-8.8,4.00,912
-8.8,4.00,912
-8.6,4.00,912
-8.6,0.00,904
-8.8,4.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.4,8.00,912
-8.6,12.00,920
-8.6,8.00,912
-8.6,12.00,920
-8.6,8.00,912
-8.6,12.00,920
-8.4,12.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,912
-8.6,8.00,912
-8.8,8.00,920
-8.4,4.00,912
-8.6,8.00,920
-8.4,8.00,920
-8.6,4.00,920
-8.6,4.00,912
-8.6,4.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.6,4.00,912
-8.4,8.00,912
-8.8,4.00,920
-8.6,4.00,912
-8.8,8.00,920
-8.4,4.00,920
-8.8,0.00,920
-8.6,8.00,904
-8.6,8.00,920
-8.8,4.00,912
-8.8,0.00,920
-8.8,4.00,904
-8.8,0.00,912
-8.6,8.00,912
-8.6,12.00,920
-8.6,0.00,912
-8.8,4.00,920
-8.8,4.00,912
-8.6,4.00,928
-8.6,8.00,904
-8.8,8.00,928
-8.6,8.00,920
-8.6,8.00,920
-8.6,12.00,912
-8.8,8.00,920
-8.4,12.00,912
-8.8,4.00,912
-8.6,8.00,912
-8.8,8.00,920
-8.8,4.00,912
-8.4,4.00,920
-8.6,8.00,920
-8.6,12.00,920
-8.8,8.00,912
-8.8,4.00,920
-8.8,8.00,920
-8.8,8.00,920
-8.4,12.00,920
-8.6,4.00,912
-8.6,12.00,920
-8.6,8.00,920
-8.8,8.00,928
-8.8,4.00,912
-8.6,4.00,920
-8.6,8.00,912
-8.6,4.00,928
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.8,8.00,928
-8.4,12.00,912
-8.6,4.00,920
-8.8,8.00,912
-8.8,8.00,920
-8.8,4.00,912
-8.6,12.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.8,8.00,904
-8.6,8.00,912
-8.8,8.00,904
-8.8,8.00,920
-8.6,4.00,920
-8.6,4.00,912
-8.8,8.00,912
-8.6,12.00,920
-8.8,4.00,920
-8.8,8.00,920
-8.6,8.00,920
-8.4,12.00,912
-8.6,8.00,912
-8.8,8.00,920
-8.6,4.00,920
-8.8,4.00,912
-8.6,0.00,912
-8.6,4.00,904
-8.6,4.00,920
-8.6,4.00,912
-8.8,4.00,920
-8.6,4.00,904
-8.8,0.00,920
-8.6,12.00,912
-8.6,8.00,928
-8.8,8.00,912
-8.6,8.00,928
-8.6,8.00,920
-8.6,12.00,920
-8.6,8.00,904
-8.8,8.00,920
-8.6,12.00,912
-8.6,8.00,920
-8.4,12.00,912
-8.6,8.00,920
-8.8,8.00,920
-8.8,8.00,920
-8.6,8.00,920
-8.6,12.00,928
-8.6,12.00,928
-8.6,12.00,912
-8.8,4.00,912
-8.4,8.00,912
-8.6,8.00,912
-8.6,4.00,912
-8.6,4.00,920
-8.6,4.00,920
-8.8,8.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.8,8.00,912
-8.8,4.00,920
-8.8,4.00,912
-8.6,8.00,928
-8.6,8.00,912
-8.6,12.00,920
-8.6,8.00,912
-8.6,4.00,920
-8.4,8.00,904
-8.8,8.00,920
-8.6,8.00,920
-8.8,4.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,904
-8.6,4.00,912
-8.6,12.00,912
-8.6,4.00,920
-8.6,8.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,12.00,920
-8.8,4.00,920
-8.6,8.00,912
-8.6,8.00,912
-8.6,12.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.8,8.00,920
-8.8,4.00,912
-8.8,8.00,920
-8.6,4.00,912
-8.8,8.00,920
-8.6,8.00,912
-8.6,4.00,912
-8.8,8.00,904
-8.8,8.00,928
-8.8,8.00,912
-8.6,8.00,920
-8.8,4.00,912
-8.6,8.00,928
-8.6,12.00,912
-8.6,12.00,920
-8.8,8.00,904
-8.6,8.00,912
-8.6,8.00,912
-8.8,8.00,912
-8.4,8.00,920
-8.6,4.00,920
-8.6,8.00,904
-8.6,4.00,920
-8.6,8.00,912
-8.4,4.00,920
-8.6,8.00,920
-8.6,4.00,912
-8.8,4.00,912
-8.6,12.00,912
-8.6,8.00,920
-8.4,8.00,920
-8.6,4.00,920
-8.6,4.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,4.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.8,4.00,912
-8.6,4.00,920
-8.8,4.00,920
-8.8,8.00,920
-8.6,4.00,912
-8.6,4.00,928
-8.6,4.00,912
-8.6,4.00,920
-8.4,4.00,904
-8.6,4.00,928
-8.4,4.00,912
-8.6,4.00,920
-8.8,8.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.4,12.00,912
-8.6,4.00,920
-8.8,8.00,920
-8.6,0.00,920
-8.6,8.00,920
-8.8,8.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.4,0.00,920
-8.6,8.00,912
-8.8,4.00,912
-8.8,4.00,912
-8.6,0.00,920
-8.4,0.00,920
-8.6,8.00,920
-8.8,8.00,912
-8.6,8.00,928
-8.8,8.00,912
-8.6,4.00,920
-8.6,4.00,912
-8.8,8.00,928
-8.6,12.00,912
-8.8,8.00,920
-8.6,8.00,912
-8.4,8.00,920
-8.6,4.00,904
-8.8,8.00,920
-8.4,4.00,920
-8.6,8.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.4,8.00,904
-8.6,4.00,912
-8.6,8.00,904
-8.6,4.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,912
-8.6,8.00,928
-8.8,4.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.6,8.00,928
-8.6,4.00,920
-8.6,4.00,920
-8.8,8.00,912
-8.8,8.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,904
-8.6,12.00,928
-8.8,8.00,904
-8.8,8.00,912
-8.8,8.00,912
-8.8,8.00,928
-8.6,4.00,920
-8.8,8.00,920
-8.6,8.00,912
-8.8,4.00,912
-8.6,8.00,912
-8.4,8.00,920
-8.6,12.00,912
-8.6,12.00,920
-8.6,12.00,912
-8.8,4.00,928
-8.6,0.00,912
-8.8,4.00,920
-8.8,8.00,920
-8.6,12.00,920
-8.6,4.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.4,8.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.8,8.00,912
-8.6,4.00,912
-8.8,12.00,912
-8.8,8.00,928
-8.8,8.00,912
-9.0,8.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.6,12.00,904
-8.8,12.00,920
-8.6,8.00,912
-8.8,4.00,928
-8.4,4.00,904
-8.6,4.00,928
-8.6,4.00,904
-8.6,8.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,904
-8.6,4.00,920
-8.8,4.00,912
-8.8,8.00,912
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,920
-8.6,4.00,920
-8.6,8.00,920
-8.6,4.00,920
-8.8,8.00,912
-8.8,4.00,912
-8.6,4.00,920
-8.8,8.00,920
-8.8,12.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.8,8.00,920
-8.6,4.00,920
-8.6,4.00,920
-8.6,4.00,912
-8.8,4.00,920
-8.6,8.00,904
-8.6,8.00,920
-8.6,12.00,912
-8.8,8.00,920
-8.4,8.00,912
-8.8,8.00,920
-8.6,4.00,904
-8.8,4.00,920
-8.6,8.00,912
-8.8,8.00,912
-8.6,8.00,912
-8.6,4.00,912
-8.6,12.00,912
-8.8,4.00,912
-8.6,8.00,912
-8.6,4.00,920
-8.8,12.00,920
-8.6,4.00,904
-8.6,8.00,912
-8.6,8.00,920
-8.8,12.00,920
-8.8,8.00,920
-8.6,4.00,920
-8.6,8.00,920
-8.6,4.00,920
-8.8,8.00,912
-9.0,8.00,920
-8.6,8.00,912
-8.6,12.00,920
-8.6,8.00,912
-8.6,4.00,928
-8.6,8.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.8,8.00,928
-8.8,4.00,912
-8.8,4.00,912
-8.8,4.00,912
-8.8,8.00,912
-8.6,4.00,920
-8.8,12.00,912
-8.6,8.00,912
-8.6,8.00,920
-8.8,8.00,912
-8.8,8.00,920
-8.6,8.00,912
-8.6,4.00,920
-8.6,4.00,912
-8.8,8.00,912
-8.8,4.00,912
-8.6,8.00,912
-8.8,8.00,920
-8.8,4.00,912
-8.6,12.00,920
-8.8,8.00,912
-8.6,8.00,912
-8.8,8.00,912
-8.6,12.00,912
-8.8,8.00,920
-8.8,8.00,912
-8.6,4.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.6,4.00,920
-8.6,12.00,904
-8.8,8.00,920
-8.6,8.00,912
-8.8,8.00,912
-8.6,4.00,912
-8.6,8.00,920
-8.6,8.00,912
-8.6,4.00,920
-8.6,8.00,904
-8.8,8.00,904
-8.6,4.00,912
-8.6,4.00,920
-8.6,4.00,912
-8.6,8.00,920
-8.8,4.00,912
-8.8,4.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.4,8.00,920
-8.6,8.00,920
-8.8,4.00,912
-8.8,8.00,912
-8.6,8.00,912
-8.6,8.00,912
-8.6,8.00,928
-8.6,4.00,920
-8.6,4.00,912
-8.6,4.00,912
-8.6,4.00,920
-8.8,4.00,912
-8.6,8.00,928
-8.8,8.00,912
-8.6,8.00,920
-8.6,12.00,912
-8.8,4.00,928
-8.4,12.00,912
-8.6,4.00,920
-8.6,8.00,904
-8.6,8.00,920
-8.6,4.00,904
-8.8,8.00,928
-8.6,4.00,912
-8.6,4.00,920
-8.6,12.00,904
-8.6,4.00,912
-8.8,8.00,920
-8.8,8.00,912
-8.8,12.00,912
-8.6,8.00,912
-8.6,8.00,912
-8.6,8.00,928
-8.8,12.00,912
-8.6,8.00,920
-8.6,12.00,912
-8.6,12.00,920
-8.6,4.00,928
-8.8,8.00,912
-8.6,8.00,928
-8.8,4.00,920
-8.6,4.00,920
-8.8,4.00,912
-8.6,12.00,920
-8.6,8.00,912
-8.8,8.00,920
-8.8,8.00,920
-8.8,8.00,928
-8.6,8.00,904
-8.6,8.00,912
-8.6,8.00,904
-8.8,12.00,920
-8.8,0.00,904
-8.8,4.00,936
-8.8,4.00,912
-8.6,8.00,920
-8.4,0.00,912
-8.6,8.00,920
-8.6,4.00,912
-8.8,8.00,920
-8.8,8.00,904
-8.8,8.00,920
-8.8,4.00,912
-8.6,8.00,912
-8.6,4.00,920
-8.8,4.00,912
-8.8,8.00,920
-8.6,8.00,920
-8.8,4.00,920
-8.6,4.00,920
-8.8,8.00,920
-8.8,8.00,912
-8.8,8.00,920
-8.8,4.00,920
-8.8,8.00,912
-8.8,8.00,920
-8.6,4.00,920
-8.6,8.00,912
-8.8,8.00,928
-8.6,4.00,912
-8.6,8.00,920
-8.6,4.00,904
-8.8,8.00,920
-8.6,12.00,912
-8.8,8.00,928
-8.6,4.00,912
-8.8,8.00,920
-8.6,8.00,920
-8.4,4.00,920
-8.6,4.00,920
-8.8,8.00,912
-8.6,4.00,912
-8.6,8.00,928
-8.6,8.00,912
-8.4,4.00,928
-8.8,4.00,920
-8.6,4.00,928
-8.6,8.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.6,4.00,920
-8.8,8.00,920
-8.8,8.00,912
-8.8,8.00,920
-8.8,0.00,912
-8.6,8.00,920
-8.6,0.00,920
-8.8,16.00,928
-8.8,16.00,928
-8.6,0.00,928
-8.4,16.00,920
-8.8,16.00,920
-8.6,16.00,912
-8.8,8.00,928
-8.6,0.00,920
-8.6,8.00,920
-8.6,24.00,928
-8.6,8.00,920
-8.8,8.00,928
-8.8,16.00,920
-9.0,0.00,928
-8.8,8.00,912
-8.8,16.00,928
-8.6,16.00,912
-8.8,8.00,920
-8.6,8.00,912
-8.6,16.00,928
-8.6,8.00,928
-8.6,8.00,928
-8.8,8.00,912
-8.8,0.00,928
-8.8,8.00,920
-8.8,16.00,920
-8.4,8.00,912
-8.6,8.00,920
-8.8,0.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.4,16.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.8,16.00,928
-8.6,8.00,920
-8.6,8.00,920
-8.8,16.00,928
-8.6,16.00,920
-8.6,8.00,928
-8.8,8.00,912
-8.6,16.00,920
-8.8,16.00,912
-8.6,0.00,920
-8.8,8.00,912
-8.8,8.00,920
-8.8,0.00,920
-8.6,0.00,928
-8.8,8.00,920
-8.8,8.00,920
-8.8,8.00,912
-8.8,0.00,928
-8.8,0.00,920
-8.8,8.00,928
-8.8,0.00,920
-8.4,8.00,920
-8.8,8.00,912
-8.6,16.00,920
-8.6,8.00,920
-8.8,8.00,928
-8.6,8.00,912
-8.6,8.00,920
-8.6,0.00,912
-8.8,8.00,920
-8.6,8.00,920
-8.8,8.00,928
-8.6,8.00,928
-8.6,8.00,928
-8.6,16.00,920
-8.6,8.00,920
-8.8,8.00,928
-8.8,8.00,920
-8.8,8.00,912
-8.8,0.00,912
